sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
152 45 dummy shiver run operate dummy spine 1
153 45 dummy sight meet satisfy dummy eye 1
154 45 dummy society accept bear dummy charge 4
155 45 dummy society accept receive dummy charge 4
156 45 dummy speaker say allege dummy word 3
157 45 dummy speaker say state dummy word 6
158 45 dummy table show picture dummy result 6
159 45 dummy user run move dummy application 1
160 45 dummy spokesman say state dummy decision 6
161 45 dummy spokesman say allege dummy decision 3
162 45 dummy specialist write spell dummy papers 3
163 45 dummy specialist write publish dummy papers 6
164 45 dummy student write spell dummy name 5
165 45 dummy student write publish dummy name 6
166 45 dummy student meet visit dummy requirement 1
167 45 dummy student meet satisfy dummy requirement 7
168 45 dummy study provide supply dummy evidence 7
169 45 dummy study provide leave dummy evidence 4
170 45 dummy child meet satisfy dummy house 1
171 45 dummy child draw depict dummy picture 5
172 45 dummy beach meet satisfy dummy standard 7
173 45 dummy artist show picture dummy work 4
174 45 dummy artist show express dummy work 5
175 45 dummy child draw attract dummy picture 1
176 45 dummy boy meet visit dummy girl 3
177 45 dummy boy meet satisfy dummy girl 2
178 45 dummy beach meet visit dummy standard 3
179 45 dummy sweat run move dummy face 1
180 45 dummy sweat run operate dummy face 1
181 45 dummy survey say allege dummy recovery 4
182 45 dummy survey say state dummy recovery 6
183 45 dummy supporter buy bribe dummy ticket 3
184 45 dummy supporter buy purchase dummy ticket 7
185 45 dummy study show express dummy correlation 6
186 45 dummy study show picture dummy correlation 5
187 45 dummy study provide leave dummy information 4
188 45 dummy study provide supply dummy information 7
189 45 dummy company provide supply dummy service 7
190 45 dummy court try judge dummy case 7
191 45 dummy claimant draw depict dummy benefit 6
192 45 dummy company provide leave dummy service 2
193 45 dummy court try test dummy offence 4
194 45 dummy demonstrator try judge dummy building 3
195 45 dummy court try test dummy case 4
196 45 dummy court try judge dummy offence 6
197 45 dummy demonstrator try test dummy building 4
198 45 dummy employee buy bribe dummy property 2
199 45 dummy writer write spell dummy book 4
1 46 dummy table draw depict dummy eye 1
2 46 dummy table draw attract dummy eye 1
3 46 dummy system meet visit dummy criterion 7
4 46 dummy system meet satisfy dummy criterion 7
5 46 dummy system meet visit dummy requirement 1
6 46 dummy system meet satisfy dummy requirement 7
7 46 dummy system provide supply dummy facility 7
8 46 dummy system provide leave dummy facility 7
9 46 dummy system run operate dummy application 7
10 46 dummy system run move dummy application 7
11 46 dummy woman draw depict dummy hair 7
12 46 dummy woman draw attract dummy hair 1
13 46 dummy magazine accept bear dummy liability 1
14 46 dummy machine run operate dummy program 7
15 46 dummy machine run move dummy program 1
16 46 dummy lawyer accept receive dummy conviction 7
17 46 dummy lawyer accept bear dummy conviction 7
18 46 dummy justice try test dummy king 1
19 46 dummy justice try judge dummy king 7
20 46 dummy judge try test dummy action 1
21 46 dummy male draw attract dummy female 1
22 46 dummy magazine accept receive dummy liability 7
23 46 dummy teacher write spell dummy book 1
24 46 dummy user run operate dummy application 7
25 46 dummy scholar write publish dummy book 7
26 46 dummy people try test dummy program 1
27 46 dummy people try judge dummy sniffing 7
28 46 dummy runway run operate dummy parallel 7
29 46 dummy people say state dummy success 7
30 46 dummy people try judge dummy door 1
31 46 dummy people try test dummy door 7
32 46 dummy people try judge dummy program 7
33 46 dummy people run operate dummy round 1
34 46 dummy people say allege dummy prayer 7
35 46 dummy people say state dummy prayer 7
36 46 dummy people say allege dummy success 7
37 46 dummy government accept receive dummy recommendation 7
38 46 dummy government provide leave dummy cash 1
39 46 dummy government provide supply dummy cash 7
40 46 dummy investor buy bribe dummy share 1
41 46 dummy firm buy purchase dummy politician 1
42 46 dummy government accept bear dummy proposal 7
43 46 dummy government accept receive dummy proposal 7
44 46 dummy government accept bear dummy recommendation 1
45 46 dummy road run move dummy parallel 1
46 46 dummy writer write publish dummy book 7
47 46 dummy investor buy purchase dummy share 7
48 46 dummy judge try judge dummy action 7
49 46 dummy river meet visit dummy sea 7
50 46 dummy runway run move dummy parallel 7
51 46 dummy school provide leave dummy education 1
52 46 dummy road run operate dummy parallel 7
53 46 dummy tribunal try judge dummy crime 7
54 46 dummy priest say allege dummy prayer 7
55 46 dummy priest say state dummy mass 7
56 46 dummy priest say allege dummy mass 7
57 46 dummy poll show picture dummy support 7
58 46 dummy poll show express dummy support 7
59 46 dummy politician buy purchase dummy election 7
60 46 dummy politician buy bribe dummy election 7
61 46 dummy people write spell dummy letter 7
62 46 dummy people write publish dummy letter 7
63 46 dummy people try test dummy sniffing 1
64 46 dummy member accept bear dummy share 1
65 46 dummy map show picture dummy location 7
66 46 dummy weapon buy purchase dummy chance 7
67 46 dummy user accept receive dummy responsibility 7
68 46 dummy user write spell dummy word 1
69 46 dummy user write publish dummy word 7
70 46 dummy user write spell dummy software 1
71 46 dummy user write publish dummy software 7
72 46 dummy man write publish dummy song 1
73 46 dummy man try test dummy experiment 7
74 46 dummy management accept bear dummy responsibility 7
75 46 dummy man write spell dummy song 7
76 46 dummy map show express dummy area 1
77 46 dummy management accept receive dummy responsibility 7
78 46 dummy map show express dummy location 1
79 46 dummy map show picture dummy area 7
80 46 dummy claimant draw attract dummy benefit 1
81 46 dummy cinema show picture dummy film 7
82 46 dummy teacher write publish dummy book 7
83 46 dummy child show express dummy sign 7
84 46 dummy child show picture dummy interest 1
85 46 dummy child show express dummy interest 7
86 46 dummy child meet visit dummy house 7
87 46 dummy cinema show express dummy film 1
88 46 dummy child write spell dummy word 7
89 46 dummy child write publish dummy word 1
90 46 dummy child show picture dummy sign 1
91 46 dummy people buy bribe dummy product 1
92 46 dummy people buy purchase dummy house 7
93 46 dummy people buy bribe dummy house 1
94 46 dummy patient draw depict dummy figure 7
95 46 dummy people run move dummy company 7
96 46 dummy people buy purchase dummy security 7
97 46 dummy people buy bribe dummy security 1
98 46 dummy people buy purchase dummy product 7
99 46 dummy people run move dummy round 1
100 46 dummy people run operate dummy company 7
101 46 dummy representative meet visit dummy official 7
102 46 dummy river meet satisfy dummy sea 7
103 46 dummy tribunal try test dummy crime 7
104 46 dummy producer say state dummy favour 7
105 46 dummy proposal draw attract dummy criticism 1
106 46 dummy priest say state dummy prayer 7
107 46 dummy producer say allege dummy favour 7
108 46 dummy report draw depict dummy attention 1
109 46 dummy representative meet satisfy dummy official 7
110 46 dummy proposal draw depict dummy criticism 1
111 46 dummy report draw attract dummy attention 7
112 46 dummy man say state dummy success 7
113 46 dummy man try judge dummy experiment 1
114 46 dummy man say state dummy sentence 7
115 46 dummy man say allege dummy success 1
116 46 dummy man provide supply dummy money 7
117 46 dummy man say allege dummy sentence 1
118 46 dummy man draw depict dummy sword 7
119 46 dummy man provide leave dummy money 1
120 46 dummy male draw depict dummy female 7
121 46 dummy man draw attract dummy sword 1
122 46 dummy user accept bear dummy responsibility 1
123 46 dummy member accept receive dummy share 7
124 46 dummy model buy bribe dummy behaviour 1
125 46 dummy model buy purchase dummy behaviour 7
126 46 dummy mother provide leave dummy baby 1
127 46 dummy mother provide supply dummy baby 7
128 46 dummy parent draw attract dummy line 1
129 46 dummy parent draw depict dummy line 7
130 46 dummy patient accept bear dummy treatment 1
131 46 dummy patient accept receive dummy treatment 7
132 46 dummy patient draw attract dummy figure 1
133 46 dummy service meet satisfy dummy need 7
134 46 dummy school provide supply dummy education 7
135 46 dummy scholar write spell dummy book 1
136 46 dummy table show express dummy result 7
137 46 dummy firm buy bribe dummy politician 7
138 46 dummy figure show picture dummy increase 1
139 46 dummy weapon buy bribe dummy chance 1
140 46 dummy family run move dummy hotel 1
141 46 dummy family provide supply dummy home 7
142 46 dummy figure show express dummy increase 7
143 46 dummy family run operate dummy hotel 7
144 46 dummy employer provide leave dummy training 7
145 46 dummy employee buy purchase dummy property 1
146 46 dummy family provide leave dummy home 1
147 46 dummy employer provide supply dummy training 7
148 46 dummy service meet visit dummy need 7
149 46 dummy shareholder accept bear dummy offer 1
150 46 dummy shareholder accept receive dummy offer 7
151 46 dummy shiver run move dummy spine 1
152 46 dummy shiver run operate dummy spine 7
153 46 dummy sight meet satisfy dummy eye 7
154 46 dummy society accept bear dummy charge 1
155 46 dummy society accept receive dummy charge 7
156 46 dummy speaker say allege dummy word 7
157 46 dummy speaker say state dummy word 7
158 46 dummy table show picture dummy result 1
159 46 dummy user run move dummy application 1
160 46 dummy spokesman say state dummy decision 7
161 46 dummy spokesman say allege dummy decision 7
162 46 dummy specialist write spell dummy papers 1
163 46 dummy specialist write publish dummy papers 7
164 46 dummy student write spell dummy name 1
165 46 dummy student write publish dummy name 7
166 46 dummy student meet visit dummy requirement 7
167 46 dummy student meet satisfy dummy requirement 1
168 46 dummy study provide supply dummy evidence 7
169 46 dummy study provide leave dummy evidence 7
170 46 dummy child meet satisfy dummy house 1
171 46 dummy child draw depict dummy picture 7
172 46 dummy beach meet satisfy dummy standard 7
173 46 dummy artist show picture dummy work 1
174 46 dummy artist show express dummy work 7
175 46 dummy child draw attract dummy picture 1
176 46 dummy boy meet visit dummy girl 7
177 46 dummy boy meet satisfy dummy girl 1
178 46 dummy beach meet visit dummy standard 1
179 46 dummy sweat run move dummy face 7
180 46 dummy sweat run operate dummy face 7
181 46 dummy survey say allege dummy recovery 7
182 46 dummy survey say state dummy recovery 7
183 46 dummy supporter buy bribe dummy ticket 1
184 46 dummy supporter buy purchase dummy ticket 1
185 46 dummy study show express dummy correlation 7
186 46 dummy study show picture dummy correlation 1
187 46 dummy study provide leave dummy information 1
188 46 dummy study provide supply dummy information 7
189 46 dummy company provide supply dummy service 7
190 46 dummy court try judge dummy case 1
191 46 dummy claimant draw depict dummy benefit 7
192 46 dummy company provide leave dummy service 1
193 46 dummy court try test dummy offence 7
194 46 dummy demonstrator try judge dummy building 1
195 46 dummy court try test dummy case 7
196 46 dummy court try judge dummy offence 1
197 46 dummy demonstrator try test dummy building 7
198 46 dummy employee buy bribe dummy property 7
199 46 dummy writer write spell dummy book 1
1 47 dummy table draw depict dummy eye 1
2 47 dummy table draw attract dummy eye 6
3 47 dummy system meet visit dummy criterion 1
4 47 dummy system meet satisfy dummy criterion 7
